2064,521,0.10099673271179199
2051,516,0.10099959373474121
2019,500,0.10000014305114746
2008,500,0.10000061988830566
2008,500,0.10002946853637695
2005,500,0.10000014305114746
1993,500,0.10100007057189941
1987,500,0.10099959373474121
1987,500,0.10001873970031738
1986,500,0.10000133514404297
1964,499,0.10004711151123047
1904,499,0.10099911689758301
1815,495,0.10000038146972656
1809,500,0.10099983215332031
1776,521,0.10099983215332031
1776,521,0.10100007057189941
1776,521,0.10100102424621582
1776,521,0.1009988784790039
1776,521,0.10001397132873535
1780,517,0.10000085830688477
1835,497,0.1000223159790039
1838,496,0.10100007057189941
1838,496,0.10000085830688477
1838,496,0.10099911689758301
1838,496,0.10000014305114746
1838,496,0.10099983215332031
1838,496,0.10100173950195312
1838,496,0.1009984016418457
1838,496,0.10052371025085449
1838,496,0.1009984016418457
1838,496,0.10100030899047852
1838,496,0.10001802444458008
1838,496,0.10000061988830566
1838,496,0.10099935531616211
1838,496,0.10099983215332031
1838,496,0.10000038146972656
1838,496,0.10000061988830566
1838,496,0.10100007057189941
1838,496,0.10099935531616211
2087,371,0.10099983215332031
2134,348,0.10000014305114746
2200,307,0.10099983215332031
2218,300,0.10000085830688477
2227,303,0.10100102424621582
2244,317,0.1009981632232666
2180,342,0.10001873970031738
2122,351,0.10000014305114746
2122,351,0.10099959373474121
2122,351,0.10000038146972656
2122,351,0.10099983215332031
2122,351,0.10000014305114746
2122,351,0.10099983215332031
2122,351,0.10000038146972656
2122,351,0.10000038146972656
2122,351,0.10002422332763672
2122,351,0.10000014305114746
2122,351,0.10100054740905762
2122,351,0.10099935531616211
2122,351,0.1005244255065918
2122,351,0.10000038146972656
2122,351,0.10099935531616211
2122,351,0.10000014305114746
2122,351,0.10001969337463379
2122,351,0.10000014305114746
2122,351,0.10000014305114746
2121,351,0.10052990913391113
2055,376,0.10100007057189941
2005,382,0.10099959373474121
2005,382,0.10000038146972656
2010,382,0.10100078582763672
2033,384,0.1000368595123291
2033,387,0.10099983215332031
2033,387,0.10052132606506348
2033,387,0.10099935531616211
2033,387,0.10000014305114746
2033,387,0.10000014305114746
2033,387,0.10099959373474121
2033,387,0.10100030899047852
2033,387,0.10052895545959473
2033,387,0.10005426406860352
2033,387,0.10099935531616211
2033,387,0.10099983215332031
2033,387,0.10000061988830566
2033,387,0.10099959373474121
2033,387,0.10099983215332031
2033,387,0.10000014305114746
2033,387,0.10099983215332031
2031,395,0.10000014305114746
2021,400,0.10099983215332031
2009,402,0.10000085830688477
1997,403,0.10099911689758301
1980,409,0.10100007057189941
1969,414,0.10000014305114746
1954,420,0.1000981330871582
1940,427,0.10099983215332031
1923,444,0.10000038146972656
1910,461,0.10099983215332031
1890,501,0.10100007057189941
1882,521,0.10099983215332031
1870,557,0.10001897811889648
1858,584,0.10099911689758301
1830,613,0.10100007057189941
1789,633,0.10000109672546387
1789,633,0.10002422332763672
1789,633,0.10000014305114746
1806,626,0.10000014305114746
1809,623,0.10000014305114746
1846,594,0.10099935531616211
1912,554,0.10000061988830566
1913,553,0.10100054740905762
1913,553,0.1009988784790039
1913,553,0.10000038146972656
1913,553,0.10100388526916504
1913,553,0.10052037239074707
1913,553,0.10099983215332031
1913,553,0.10100007057189941
1913,553,0.10100078582763672
1913,553,0.10099911689758301
1913,553,0.10000157356262207
1913,553,0.1009981632232666
1915,555,0.10000038146972656
1915,555,0.10099983215332031
1915,560,0.10000014305114746
1915,591,0.10000014305114746
1910,630,0.10012125968933105
1908,641,0.10000014305114746
1908,643,0.10001707077026367
1908,643,0.10099959373474121
1908,643,0.10000014305114746
1908,643,0.10100126266479492
1908,643,0.10099911689758301
1908,643,0.10099959373474121
1908,643,0.10041069984436035
1908,643,0.1009986400604248
1908,643,0.10099983215332031
1908,643,0.10000038146972656
1908,643,0.10100030899047852
1908,643,0.10099959373474121
1908,643,0.10100007057189941
1908,643,0.10024857521057129
1908,643,0.10001969337463379
1908,643,0.10000014305114746
1908,643,0.10100007057189941
1908,643,0.10000014305114746
1908,643,0.10099983215332031
1908,643,0.10100007057189941
1908,643,0.10000109672546387
1908,643,0.10099935531616211
1908,643,0.10014486312866211
1908,643,0.10099983215332031
1908,643,0.10100007057189941
1908,643,0.10100007057189941
1908,612,0.10000061988830566
1908,589,0.10099363327026367
1908,581,0.1009984016418457
1918,543,0.10000061988830566
1928,516,0.10000014305114746
1936,495,0.10099959373474121
1936,495,0.10099983215332031
1936,495,0.10000205039978027
1936,495,0.1009981632232666
1936,495,0.10000157356262207
1936,495,0.1009981632232666
1936,495,0.10000109672546387
1936,495,0.1009988784790039
1936,495,0.10000014305114746
1936,495,0.10000014305114746
1936,495,0.10001850128173828
1936,495,0.10000014305114746
1936,495,0.10000014305114746
1936,495,0.10099959373474121
1936,495,0.10052084922790527
1947,482,0.10004639625549316
1949,478,0.10099959373474121
1949,478,0.10100007057189941
1949,478,0.10000014305114746
1949,478,0.10100054740905762
1945,495,0.10099911689758301
1927,588,0.10012626647949219
1921,608,0.10000061988830566
1957,558,0.1000680923461914
2037,437,0.10099959373474121
2042,437,0.10000038146972656
2042,449,0.10058188438415527
2036,514,0.10100007057189941
2036,520,0.10099983215332031
2036,520,0.10000014305114746
2036,547,0.10000014305114746
2053,583,0.10099959373474121
2116,571,0.10000085830688477
2121,570,0.10099935531616211
2099,592,0.10099983215332031
1934,688,0.10000038146972656
1777,762,0.10100150108337402
1693,822,0.10004591941833496
1648,890,0.1009988784790039
1622,956,0.10100102424621582
1614,985,0.1009986400604248
1594,1028,0.10100007057189941
1583,1013,0.10000181198120117
1691,679,0.1009984016418457
1694,677,0.10099983215332031
1702,651,0.10099983215332031
1712,637,0.10000061988830566
1606,822,0.10099935531616211
1395,1049,0.10000181198120117
1390,1055,0.10100030899047852
1390,1055,0.10024619102478027
1390,1055,0.10100007057189941
1390,1055,0.10099983215332031
1390,1055,0.10100078582763672
1390,1055,0.10099935531616211
1390,1055,0.10099983215332031
1390,1055,0.10000014305114746
